ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_10_BF,Granularity_11_BF,Granularity_12_BF,Granularity_13_BF,Granularity_14_BF,Granularity_15_BF,Granularity_16_BF,Granularity_1_BF,Granularity_2_BF,Granularity_3_BF,Granularity_4_BF,Granularity_5_BF,Granularity_6_BF,Granularity_7_BF,Granularity_8_BF,Granularity_9_BF,Texture_AngularSecondMoment_BF_3_00_256,Texture_AngularSecondMoment_BF_3_01_256,Texture_AngularSecondMoment_BF_3_02_256,Texture_AngularSecondMoment_BF_3_03_256,Texture_Contrast_BF_3_00_256,Texture_Contrast_BF_3_01_256,Texture_Contrast_BF_3_02_256,Texture_Contrast_BF_3_03_256,Texture_Correlation_BF_3_00_256,Texture_Correlation_BF_3_01_256,Texture_Correlation_BF_3_02_256,Texture_Correlation_BF_3_03_256,Texture_DifferenceEntropy_BF_3_00_256,Texture_DifferenceEntropy_BF_3_01_256,Texture_DifferenceEntropy_BF_3_02_256,Texture_DifferenceEntropy_BF_3_03_256,Texture_DifferenceVariance_BF_3_00_256,Texture_DifferenceVariance_BF_3_01_256,Texture_DifferenceVariance_BF_3_02_256,Texture_DifferenceVariance_BF_3_03_256,Texture_Entropy_BF_3_00_256,Texture_Entropy_BF_3_01_256,Texture_Entropy_BF_3_02_256,Texture_Entropy_BF_3_03_256,Texture_InfoMeas1_BF_3_00_256,Texture_InfoMeas1_BF_3_01_256,Texture_InfoMeas1_BF_3_02_256,Texture_InfoMeas1_BF_3_03_256,Texture_InfoMeas2_BF_3_00_256,Texture_InfoMeas2_BF_3_01_256,Texture_InfoMeas2_BF_3_02_256,Texture_InfoMeas2_BF_3_03_256,Texture_InverseDifferenceMoment_BF_3_00_256,Texture_InverseDifferenceMoment_BF_3_01_256,Texture_InverseDifferenceMoment_BF_3_02_256,Texture_InverseDifferenceMoment_BF_3_03_256,Texture_SumAverage_BF_3_00_256,Texture_SumAverage_BF_3_01_256,Texture_SumAverage_BF_3_02_256,Texture_SumAverage_BF_3_03_256,Texture_SumEntropy_BF_3_00_256,Texture_SumEntropy_BF_3_01_256,Texture_SumEntropy_BF_3_02_256,Texture_SumEntropy_BF_3_03_256,Texture_SumVariance_BF_3_00_256,Texture_SumVariance_BF_3_01_256,Texture_SumVariance_BF_3_02_256,Texture_SumVariance_BF_3_03_256,Texture_Variance_BF_3_00_256,Texture_Variance_BF_3_01_256,Texture_Variance_BF_3_02_256,Texture_Variance_BF_3_03_256
117,8,Mcf7,nan,0,0,16,nan,4,1,20240515,88000,168633,796,1171,339,802,542.55425,979.9167727,20.52356265,122496,0.695276794,334.7313549,1,0.521843293,0.048724484,418.9713009,470.6261786,110.4762418,31.58923151,24.18677324,348.7887378,301.1323047,86.79325223,4764.009773,0.718390805,0.491171612,0.086103109,0.17438183,0.041119043,0.047108056,0.015559804,0.002300324,0.032617137,0.009630377,0.008809405,0.008361049,0.008494497,0.002840146,0.016373139,0.007968213,0.009781206,0.011342132,0.009757673,0.013558394,0.001386844,0.008226819,0.005146076,0.004704593,0.014360051,0.007173908,0.007165063,0.004373968,0.00719047,0.003075632,0.00092135,0.427231042,2.482317646,0.924323195,0.195274701,0.694199143,0.201011706,0.101082635,52.15312726,3.542315153,2.330696921,0.946205535,0.039936693,1.587672689,0.96443475,0,0.501369548,0.250347781,0.223991092,0.248953053,0.228844993,0.381753313,0.526691163,0.383182905,0.491539062,0.615753498,0.473683435,0.614795692,0.507857188,1.006011423,1.156697431,1.005818112,1.123805225,0.051947122,0.045260561,0.05167931,0.046609559,2.699536027,2.8618028,2.70340081,2.828216155,-0.225372489,-0.124940806,-0.223714271,-0.145560401,0.704446976,0.563100641,0.702758056,0.598772191,0.824284176,0.779647718,0.822450144,0.789647935,6.114228481,6.108427203,6.110056723,6.107055786,2.272844845,2.260587863,2.278673206,2.271189963,1.60526966,1.474732307,1.60632187,1.506007383,0.496755743,0.500355868,0.497376194,0.499386611
117,9,Mcf7,nan,0,0,16,nan,4,1,20240515,42962,70148,1913,1207,1629,960,1767.232042,1073.302221,3.129378939,54270,0.677362666,233.8822724,1,0.612447967,0.319552224,290.4918674,323.1253627,82.46211251,28.23688632,24.41311123,241.2926829,213.7001244,-74.58502676,1299.799169,0.79163442,0.523904964,0.067687126,0.180126528,0.039828323,0.043559104,0.033543855,0.01726423,0.025714816,0.018900952,0.01757871,0.034354663,0.007840557,0.00759093,0.021309227,0.014285165,0.007846031,0.006758625,0.007972863,0.005530508,0.006862183,0.012234134,0.005068709,0.011403486,0.005279537,0.005640679,0.00976385,0.009249156,0.010395662,0.008188083,0.003208406,0.291830844,1.814309687,0.734137525,0.155906361,0.555772863,0.162873011,0.081758317,57.91121687,3.669436469,2.681899198,0.754269758,0,0,0.056879925,0,0.32169084,0.185756533,0.161426913,0.183489064,0.167821553,0.41890923,0.596085538,0.426797526,0.543330134,0.644082929,0.493889636,0.638162805,0.538434594,1.038869813,1.201461741,1.046466731,1.161580502,0.049259909,0.042839794,0.048853439,0.044442417,2.913173546,3.093916447,2.924612677,3.049854231,-0.234335783,-0.125739471,-0.229039133,-0.151665194,0.733822163,0.582874871,0.728481859,0.627518694,0.805745423,0.75258427,0.802676887,0.768901152,5.965728216,5.969964963,5.967691095,5.965690979,2.451700388,2.425573858,2.454563883,2.436864939,1.935061762,1.759470012,1.932260813,1.810963006,0.588492748,0.588888888,0.589764585,0.588573285
117,10,Mcf7,nan,0,0,16,nan,4,1,20240515,41090,89625,762,1313,387,1074,593.2600876,1177.999367,21.06457647,58291,0.836728021,228.73,1,0.45846583,0.047473065,331.0948279,374.3420895,62.07253821,20.25171126,17.02938637,223.841646,181.3137127,-88.07387602,3297.990258,0.704911564,0.367963841,0.036362921,0.176389611,0.052954438,0.013170688,0.014538113,0.044665204,0.041885965,0.02031155,0.00813253,0.008310089,0.008037383,0.003123851,0.009730838,0.021815253,0.006281561,0.007353587,0.011414398,0.008594576,0.003993611,0.00791212,0.003092452,0.006412324,0.008658743,0.000923296,0.006282293,0.004188868,0.002336038,0.008648795,0.002290584,0.355421132,2.132869344,0.808847755,0.170926759,0.606783786,0.175655067,0.088292636,55.77903226,4.714361281,1.360448067,0.21945983,0.394085761,1.18401363,0.562715166,0,0.387275374,0.189050913,0.166888957,0.190538393,0.170699464,0.444185926,0.628404516,0.428682896,0.567039106,0.644025104,0.497965232,0.656604553,0.548347244,1.069645459,1.233523924,1.053116156,1.183347389,0.044419067,0.038887849,0.045083061,0.040390672,2.986767609,3.165239349,2.970060526,3.119263877,-0.23023739,-0.125787212,-0.240407206,-0.156020971,0.735034228,0.588340031,0.745549224,0.640411706,0.799343364,0.748809944,0.804509988,0.763214368,6.160229564,6.147890845,6.156835206,6.148993359,2.493863162,2.460971222,2.491437129,2.483830068,2.051416606,1.875025748,2.068047329,1.9439125,0.623900633,0.625857566,0.624182556,0.627737902
117,11,Mcf7,nan,0,0,16,nan,4,1,20240515,54312,98610,1090,1274,744,989,916.9918434,1148.511231,21.26119662,73457,0.700223723,262.9680326,1,0.550775783,0.047034041,322.50419,349.4452747,99.46356117,29.07183091,23.08679276,259.1749896,230.2433143,80.78464712,3809.313201,0.739371333,0.560544959,0.035613757,0.199297117,0.056690479,0.028747388,0.014300123,0.009796333,0.026377572,0.008365203,0.009357408,0.007733219,0.006829961,0.015770916,0.013069556,0.003822259,0.006551141,0.01908379,0.009174422,0.003438377,0.000474747,0.001874269,0.00441904,0.006277035,0.00558582,0.001939463,0.003542256,0.003520887,0.001247866,0.003883874,0.00193753,0.409101107,2.362291895,0.869622976,0.183760996,0.647698291,0.186690556,0.0939149,53.28362728,3.622362864,1.943292933,0.91950787,1.313146961,2.492009668,0.929866513,0,0.481951009,0.197235435,0.172864729,0.194005584,0.176901463,0.400902829,0.565144558,0.415532473,0.530862015,0.650426502,0.508604313,0.637442611,0.539288113,1.018605802,1.177477529,1.032463631,1.149054762,0.050187655,0.043720218,0.049340814,0.044824604,2.871078126,3.049092665,2.889900654,3.02150101,-0.244100675,-0.137366989,-0.232016526,-0.155686833,0.741544691,0.601832371,0.729129581,0.632119284,0.811970269,0.761368519,0.805770314,0.771509115,6.671051095,6.663763032,6.669682555,6.668847242,2.430129341,2.412869545,2.435504915,2.422375146,1.892765494,1.73501628,1.876697589,1.773667255,0.573417081,0.57504021,0.573057515,0.576132317
117,12,Mcf7,nan,0,0,16,nan,4,1,20240515,20648,36924,1807,1331,1626,1127,1707.670428,1217.476559,1.97550425,23468,0.796341833,162.141451,1,0.559202687,0.506199873,213.9929472,232.1745033,56.61271942,21.38298297,19.10497317,138.5681839,129.4329551,-41.76945533,715.9503602,0.879836373,0.487707079,0.07587025,0.181158729,0.057385196,0.052361309,0.010768666,7.25E-05,0.035695659,0.023752465,0.006318554,0.001660596,0.009895556,0.006950997,0.011613639,0.015684457,0.007705281,0.016055072,0.012605325,0.016818269,0.002051384,0.007758435,0.003657602,0.005716778,0.004050725,0.007663855,0.006984621,0.00749034,0.010252182,0.005165114,0.000356453,0.316377019,1.873069616,0.718163657,0.152424703,0.545622134,0.161260144,0.081461506,59.17204392,3.128099525,1.285204708,0.465448675,0.020443413,0.086478272,0.083991126,0,0.358354578,0.223800537,0.199034544,0.219174453,0.201339011,0.393134164,0.53112603,0.399161342,0.534953646,0.600452079,0.459499325,0.595143956,0.455253213,1.017475317,1.151884703,1.018786575,1.159332473,0.051075145,0.044937338,0.050384326,0.045065963,2.731161851,2.875572031,2.742657344,2.874464805,-0.212728766,-0.116814394,-0.206764274,-0.117058091,0.691398748,0.547767103,0.684632655,0.548183914,0.818805985,0.773497101,0.813598243,0.776414875,5.871190512,5.874020954,5.869808307,5.873866199,2.292756559,2.27387916,2.303034719,2.269335018,1.574760766,1.434185225,1.572706673,1.429091517,0.491973732,0.491327814,0.492967004,0.491011291
117,13,Mcf7,nan,0,0,16,nan,4,1,20240515,42427,95250,927,1472,552,1218,774.0772386,1344.700073,17.18950498,62892,0.795261247,232.4214581,1,0.445427822,0.058175032,341.8521295,385.1493217,75,22.87248408,17.4642492,230.8144809,207.2536294,79.62977904,3027.316159,0.674600903,0.364161616,0.07314344,0.13861101,0.052118304,0.059361658,0.0063037,0.000842973,0.039344781,0.019106855,0.017846401,0.015821169,0.005731164,0.002772119,0.001016165,0.018562617,0.010105291,0.002906342,0.014952685,0.011331531,0.001653427,0.009659499,0.012549472,0.006240425,0.00893855,0.00565411,0.008462572,0.005453332,0.009671735,0.001996934,0.000784716,0.191334913,1.507038156,0.687724142,0.150905957,0.544291153,0.16018826,0.080781836,58.80046055,2.849317227,1.444206659,0.222634979,1.282515968,1.046665887,0.386085645,0,0.206994167,0.288760645,0.26065674,0.285360918,0.261992018,0.27785814,0.355126488,0.285446455,0.350868726,0.660560419,0.569615445,0.652942158,0.574968538,0.859777581,0.965039587,0.872474277,0.961582831,0.059655726,0.053085385,0.058956629,0.053477708,2.38393208,2.513206346,2.398856871,2.50699587,-0.290504092,-0.204298958,-0.283587658,-0.209599753,0.745146982,0.659943833,0.739845686,0.66633087,0.863046189,0.830018449,0.859946505,0.832399411,6.27780826,6.276276883,6.2769973,6.274410689,2.097388939,2.133115448,2.102867521,2.13106567,1.359300025,1.295148756,1.359503873,1.300155998,0.409289541,0.412568811,0.411237582,0.412756181
117,14,Mcf7,nan,0,0,16,nan,4,1,20240515,80455,169371,481,1718,112,1259,333.3721211,1458.954384,17.00038676,109242,0.66775468,320.0601312,1,0.475022288,0.058822191,396.2409106,460.9219023,102.7277957,33.54301007,27.78488798,353.2417483,294.9543686,21.20913929,4145.823915,0.736484136,0.481561128,0.066127598,0.187218312,0.048591954,0.027828548,0.01104884,0.012622144,0.035865993,0.014676484,0.02643524,0.017782625,0.00445153,0.005535067,0.00628856,0.003609655,0.000840011,0.008527545,0.013189277,0.009356485,0.008561888,0.002617558,0.005053331,0.003659434,0.005695743,0.006532448,0.013644663,0.004252651,0.001849834,0.009651497,0.001858416,0.285954744,1.86151043,0.753683769,0.162479602,0.587969077,0.171742926,0.086537783,57.68210034,2.974192914,1.7606133,0.83048738,0,0.085735805,0.227733679,0,0.298649622,0.286573777,0.262655926,0.287217186,0.261531343,0.318842273,0.406014545,0.315577798,0.407207491,0.603913133,0.495610947,0.608486168,0.49350743,0.920646506,1.029293675,0.915120669,1.028196538,0.061369773,0.054780976,0.061589376,0.054563006,2.445882159,2.564171426,2.441950636,2.563001083,-0.233477724,-0.147829478,-0.237673431,-0.147366188,0.690030474,0.579564199,0.69459016,0.578662712,0.845549453,0.812622682,0.846478636,0.810958328,5.994845026,5.989451615,5.994555659,5.986525354,2.106617355,2.111845488,2.107850398,2.113942883,1.291119077,1.203911532,1.296512362,1.20074301,0.402490338,0.402481519,0.40302254,0.401987625
117,15,Mcf7,nan,0,0,16,nan,4,1,20240515,34481,58936,954,1607,676,1395,813.8857922,1499.865259,6.205635417,45890,0.788052759,209.5294078,1,0.585058368,0.161143853,286.8798473,289.9810339,64.35060217,22.43287682,20.22374842,204.8158492,176.6054451,80.73251882,1639.789068,0.751383744,0.521030711,0.120901388,0.114039015,0.054452363,0.072138692,0.007470387,0.04714187,0.035309066,0.012102058,0.012319515,0.001429715,0.009630761,0.01232778,0.003803598,0.015961387,0.005804866,0.004600557,0.002798861,0.010678256,0.006465725,0.016112912,0.011602392,0.00671035,0.005565435,0.004902137,0.010191361,0.004033175,0.005462637,0.007223135,0.002425832,0.049345242,0.702131119,0.573092657,0.134337641,0.491128496,0.14670674,0.074247584,63.4524583,2.127791785,0.692956839,0.000894402,0,0.002474112,0.047496047,0,0.046804224,0.550426267,0.537804527,0.556491203,0.537778026,0.182306277,0.20738852,0.171989285,0.218580732,0.552020255,0.489282403,0.576673201,0.460660986,0.687629918,0.741031091,0.664131614,0.76161137,0.08045701,0.076524001,0.08219583,0.076198701,1.570851051,1.615032759,1.549792682,1.624875853,-0.240953428,-0.187841346,-0.262540437,-0.173732904,0.591369494,0.533413851,0.611535335,0.515682728,0.910294694,0.899074158,0.915016705,0.897684255,6.161493681,6.159062623,6.162778798,6.161554379,1.381772499,1.394549726,1.372084345,1.385686375,0.631597829,0.604757061,0.640571058,0.591969685,0.203476027,0.203036395,0.203140086,0.202637604
117,16,Mcf7,nan,0,0,16,nan,4,1,20240515,27641,58938,581,1833,372,1551,476.068847,1712.201983,10.13832712,37932,0.566219673,187.5996116,1,0.468984356,0.098635602,217.4792721,282.4924778,64.07807737,18.63858755,14.2126704,200.7007385,179.2582425,9.230572928,1876.570814,0.728698724,0.440979772,0.084776719,0.188969912,0.031969786,0.03631556,0.012413392,0.027009536,0.015170459,0.004650741,0.017142195,0.013838426,0.003654368,0.007032033,0.011763898,0.007177836,0.008382435,0.012075115,0.015205137,0.001278329,0.003118499,0.008508447,0.001318266,0.004069556,0.007977837,0.005845194,0.00548914,0.003925038,0.005196787,0.004993825,0.002320329,0.321023257,2.138235696,0.852017536,0.180497269,0.645665635,0.187767948,0.093983386,56.14464529,4.084697216,1.170867161,0.96886601,0,0.153987811,0,0,0.242581866,0.246550326,0.220944521,0.24902581,0.232897957,0.393513181,0.528786746,0.390202767,0.479449384,0.530489469,0.370527582,0.531283205,0.426332444,1.006600136,1.137860528,1.005400716,1.102581519,0.055102479,0.048721626,0.055433405,0.050764245,2.586435105,2.720102192,2.577676537,2.673910398,-0.168734763,-0.076382385,-0.169025351,-0.104079122,0.615735487,0.440771027,0.615372011,0.504388043,0.813158097,0.767996491,0.815431791,0.786901419,6.030435785,6.01892881,6.029207712,6.026087974,2.156207394,2.123547132,2.1505427,2.127174209,1.2827567,1.151308301,1.274780318,1.192074058,0.41906747,0.420023762,0.416245771,0.41788086
117,17,Mcf7,nan,0,0,16,nan,4,1,20240515,37636,62496,2048,2048,1824,1769,1944.630566,1927.251329,7.93026282,48822,0.668093562,218.9055584,1,0.602214542,0.126099226,264.1017539,289.8413359,74,23.52214839,19.84943324,223,196.5121136,-18.89825437,1936.646932,0.770881979,0.562254172,0.07079094,0.186976136,0.060117746,0.005297442,0.008197472,0.005577641,0.025915908,0.013959153,0.022085947,0.020712194,0.005208549,0.010174065,0.008113334,0.004664896,0.004717286,0.005950097,0.014230803,0.007933074,0.004641783,0.003779763,0.003258782,0.003611216,0.009356163,0.002757102,0.003176429,0.008185887,0.01042274,0.005299463,0.004156582,0.052644913,0.373159056,0.176348323,0.038674435,0.142584613,0.041187376,0.020613806,70.46992455,1.867030243,0.686716071,0.050650705,0.066840891,0,0,0,0.00444762,0.49550171,0.480141676,0.501410592,0.470969654,0.192540573,0.217097102,0.184420643,0.23225679,0.547036018,0.492080155,0.565357726,0.456699626,0.707540141,0.758335265,0.69039998,0.786379702,0.087142205,0.082710571,0.08883166,0.079987037,1.685722926,1.736797498,1.667077247,1.763060308,-0.23782094,-0.190639415,-0.255072553,-0.163326586,0.604611656,0.553614326,0.6211034,0.518806553,0.903895601,0.892601782,0.9079566,0.885260573,5.860543559,5.855531747,5.858200028,5.853452657,1.491722052,1.512140869,1.481273887,1.522037503,0.657595779,0.63775078,0.664188219,0.622728043,0.212534088,0.21371197,0.212152215,0.213746208
118,1,Mcf7,nan,0,0,17,nan,4,1,20240515,15027,34440,737,195,491,55,641.0415918,126.8514674,14.78503345,24681,0.86903254,138.3219818,1,0.436324042,0.067635965,220.3415147,245.1305774,45.17742799,12.18904461,8.602325267,134.6409557,109.0150514,-89.39606591,1670.906817,0.608848912,0.318410535,0.088198869,0.109427729,0.060490148,0.052650951,0.024361928,0.008248827,0.033573825,0.01729198,0.02216057,0.017825107,0.002242543,0.002563353,0.008269459,0.011535819,0.003826391,0.010944651,0.006828253,0.003029739,0.005099239,0.008925374,0.003867352,0.012434511,0.002770228,0.004861854,0.007809895,0.004243116,0.001848742,0.006583779,0.0050165,0.019143435,0.119342314,0,0.015157484,0.002361847,0.065337355,0.224532416,68.09813918,2.905291781,0.799103166,0,0,0,0,0.046906768,0.012214506,0.253010474,0.225147354,0.251033214,0.229374508,0.394926744,0.554431707,0.392990415,0.500225056,0.543152272,0.362609268,0.545059128,0.430432438,1.018776735,1.179006108,1.014112415,1.128384568,0.055647825,0.047944574,0.055554277,0.050059739,2.597988636,2.750366126,2.598828728,2.724456112,-0.182515287,-0.081142516,-0.18145363,-0.109171284,0.637606987,0.455561767,0.636127515,0.519541167,0.817756396,0.770255488,0.816938611,0.784096024,6.319556819,6.312130067,6.31616302,6.312978245,2.158839775,2.125712579,2.165002539,2.15705523,1.333993943,1.185260069,1.33466449,1.256283178,0.432230172,0.434922944,0.431913726,0.439127059
118,2,Mcf7,nan,0,0,17,nan,4,1,20240515,144111,313754,1824,511,1210,0,1527.566702,224.4360597,16.9503887,218725,0.683188383,428.3547876,1,0.459312073,0.058995697,541.1600148,654.0282869,142.1724305,43.78056459,34.88552709,504.6048472,395.177866,-36.57127699,5540.428171,0.658868442,0.414074293,0.057901234,0.188092764,0.03792286,0.020056151,0.025339311,0.036478589,0.02489107,0.005776553,0.018221389,0.028473152,0.011282296,0.000388466,0.004826044,0.007208904,0.007927084,0.005059772,0.01276829,0.009643941,0.003391178,0.013250896,0.008028318,0.01774383,0.011612678,0.000332571,0.008013143,0.0034374,0.00680354,0.006824008,0.003404159,0.510258994,2.391622395,0,0.223846412,0.035013013,0.703363658,1.272150946,56.1563536,3.454771809,1.695003687,0.184679671,0.004221254,0.00373093,0.045336843,1.450130311,0.411417288,0.254577664,0.231468949,0.260326632,0.243020206,0.38982566,0.532726078,0.363365493,0.462633838,0.615215552,0.474656687,0.641382214,0.541348387,1.017011336,1.164996058,0.985066542,1.0978403,0.044059883,0.038982434,0.045261773,0.041377838,2.690410546,2.837386931,2.657257999,2.767874757,-0.224107634,-0.12692399,-0.246436047,-0.170331073,0.702061987,0.565007507,0.725364533,0.634590671,0.824610716,0.784100806,0.832951406,0.804771942,6.387551665,6.383055108,6.387803777,6.380488968,2.261399272,2.240916199,2.256196443,2.252154751,1.636377125,1.495380358,1.663112316,1.554731086,0.506550696,0.507026609,0.506619452,0.504341231
118,3,Mcf7,nan,0,0,17,nan,4,1,20240515,53101,107580,1888,516,1558,190,1719.78571,366.4826086,9.532843776,64434,0.845766387,260.0197936,1,0.493595464,0.104900492,368.0511052,397.3222873,88.141931,28.24489403,24.33105012,222.0590346,196.3749142,-49.38900395,2522.130301,0.824114598,0.427651267,0.025009152,0.189358051,0.064541955,0.026902539,0.020439026,0.030713095,0.0465639,0.019980158,0.003067903,0.019225655,0.01035433,0.005124898,0.002327913,0.014428507,0.009845201,0.012466277,0.011603501,0.010150538,0.003923596,0.007631649,0.012239582,0.003559725,0.007113279,0.006836431,0.00509196,0.010338222,0.001207682,0.002075633,0.001370826,0.549682504,2.416041317,0,0.221374837,0.034731055,0.699005637,1.270435881,56.9720524,3.346093172,1.097867236,0.14519674,0.28391625,0,0,0.709086151,0.428686904,0.279803892,0.2533206,0.279542729,0.259104426,0.354388025,0.489370563,0.352984827,0.442767592,0.595551739,0.438312629,0.594887102,0.493327327,0.972575088,1.1245125,0.968915753,1.075218447,0.049301132,0.043209871,0.049237615,0.044823421,2.541427432,2.686859827,2.535479066,2.64882992,-0.215382019,-0.110767854,-0.216945866,-0.139875792,0.677137277,0.519865642,0.6785521,0.573223556,0.834311711,0.792525215,0.833768651,0.804198527,6.323823501,6.318228692,6.319904704,6.318890133,2.151428742,2.130060487,2.149718246,2.146407194,1.39806369,1.253131008,1.389664339,1.304978501,0.438112929,0.435625393,0.435662291,0.436936523
118,4,Mcf7,nan,0,0,17,nan,4,1,20240515,171193,281705,1586,852,1071,305,1300.049628,610.3147208,16.94420094,217800,0.303598137,466.8722495,1,0.607703094,0.059017242,496.0548485,584.9923076,187.6725872,56.76674707,47.04253395,492.1789659,472.6411459,36.53368512,6037.518575,0.786010101,0.597013535,0.015048337,0.212423171,0.009029721,0.008339185,0.023041605,0.025440754,0.009623714,0.021616575,0.005226344,0.014798463,0.023079776,0.028508497,0.003101598,0.019125943,0.003781906,0.007071532,0.007093237,0.022545525,0.005060221,0.003342692,0.006879543,0.003497262,0.008499777,0.004081377,0.003370072,0.005183735,0.000225052,0.005491543,0.005604052,0.433171307,2.305060788,0,0.215547101,0.0337483,0.680459353,1.232740353,55.76173114,3.280593793,1.492215373,0.803707136,0.040563765,0.051937274,0.133582795,2.079572929,0.363847475,0.235282203,0.215546438,0.23758848,0.218965306,0.452900051,0.626209658,0.433538484,0.566374575,0.607377872,0.457901812,0.624010119,0.509058941,1.089180915,1.244161353,1.068013456,1.196547388,0.042288422,0.037452205,0.0428923,0.038624788,2.854496376,3.001364101,2.833389446,2.960866272,-0.213980967,-0.122680239,-0.226864114,-0.14739972,0.70384617,0.569629941,0.718117856,0.612959326,0.812763732,0.774039339,0.816977158,0.783254067,6.405695082,6.401068128,6.405494585,6.401390411,2.343706077,2.316747836,2.347580257,2.333851313,1.854153061,1.684108551,1.872579347,1.740927147,0.576763278,0.577579552,0.576529458,0.576825431
118,5,Mcf7,nan,0,0,17,nan,4,1,20240515,45491,85400,1785,807,1505,502,1623.529248,641.6557781,13.00150954,57604,0.682208461,240.6676965,1,0.532681499,0.076914146,295.3370137,335.1074455,80.21221852,24.26553844,19.6977156,224.0334291,215.9379386,-41.09571898,2726.243,0.789719464,0.492309724,0.079800548,0.186386584,0.047564495,0.035194462,0.007317925,0.007809787,0.026986,0.007476071,0.018894256,0.005531443,0.018058891,0.007230381,0.01186767,0.009893675,0.011937737,0.011139528,0.007635175,0.012377966,0.007610171,0.004753008,0.005209317,0.003799961,0.01363985,0.002814054,0.007519876,0.000804949,0.008561341,0.003043715,0.001942778,0.418576506,2.035841571,0,0.192677677,0.030212621,0.606842286,1.107334256,57.88715393,3.43668817,2.435120578,0.549300333,0.439234694,0.002143436,0.005483174,0.578019987,0.311325545,0.183916117,0.158395215,0.181271464,0.162952607,0.443062223,0.646346604,0.445556629,0.601080552,0.670146937,0.523040396,0.668910375,0.554195507,1.074875866,1.255938157,1.07417394,1.221200171,0.048605606,0.04148335,0.048262633,0.042627403,3.048146729,3.254033519,3.051505225,3.209729933,-0.248320796,-0.137027359,-0.248079266,-0.157716766,0.760670729,0.616769347,0.760668385,0.650230581,0.80347812,0.7490664,0.80047172,0.759598053,6.382547083,6.378618267,6.384256063,6.378961831,2.542617431,2.524092907,2.549717656,2.530144262,2.243359539,2.06393158,2.245899673,2.095530009,0.671605441,0.677569546,0.672864076,0.67415264
118,6,Mcf7,nan,0,0,17,nan,4,1,20240515,61318,102120,1998,891,1628,615,1812.039532,777.1299292,4.781038379,70923,0.718525906,279.4145709,1,0.60045045,0.209159584,345.7549256,369.2654871,106.8269629,36.00563959,31.6227766,274.0933411,240.4726184,88.70016622,1919.375901,0.864571437,0.572559549,0.039936561,0.194594831,0.062023783,0.032782536,0.027170917,0.017273099,0.031978418,0.025251791,0.005683481,0.02153779,0.005222502,0.011189687,0.014507113,0.013398561,0.007705293,0.01950914,0.003241458,0.001810498,0.002428164,0.003745062,0.005432364,0.011540466,0.009151667,0.003433084,0.003175797,0.00444393,0.001854372,0.00249467,0.004176981,0.484893118,2.217087509,0,0.206945278,0.032410074,0.653027177,1.199595131,58.43572311,2.849215567,1.083058897,0.308132688,0.31199741,0,0,0.4870829,0.396906232,0.284121902,0.257357769,0.281560473,0.260016124,0.325327547,0.436456931,0.328429157,0.407597916,0.601604157,0.464100712,0.598448596,0.502926429,0.930860365,1.064411264,0.933526221,1.029071746,0.05091408,0.045081119,0.050568003,0.045973365,2.449073733,2.58398339,2.455891485,2.564565455,-0.232698801,-0.133342779,-0.229068526,-0.15300577,0.689422186,0.555599755,0.685741972,0.588357375,0.843625136,0.805258986,0.84154992,0.811087578,6.336977385,6.332856662,6.336798058,6.335619432,2.100906056,2.098400286,2.106255073,2.110805512,1.307859912,1.192419767,1.307372156,1.232392376,0.408296865,0.407219175,0.408950328,0.409997573
