ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_hour,Metadata_label,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,,,,,,,,,,,,,,,,
144,5,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,25068,59700,1485,794,1286,494,1390.672092,611.4110819,7.145660419,37634,0.812414923,178.6548877,1,0.419899497,0.139945077,257.7849433,299.7232056,54.45181356,18.16385951,15.03329638,173.8708888,150.3091797,15.36775427,1500.327127,0.666099803,0.354160251,0.08639962,0.137038699,0.047470015,0.067724074,0.01128673,0.009228836,0.024731173,0.015270123,0.030787594,0.004038218,0.001989716,0.009156787,0.01237616,0.010155119,0.004575546,0.008502014,0.003329957,0.006215808,0.004861366,0.000659514,0.008516206,0.012497979,0.001555563,0.003134763,0.002694371,0.004475892,0.006420723,0.003620728,0.004181201,,,,,,,,,,,,,,,,
144,6,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,78002,157972,686,800,145,508,402.1658932,660.3165688,26.39409338,118673,0.871066867,315.1431912,1,0.493771048,0.037887265,505.0900013,546.2984532,71.02112362,22.06533423,18.35755975,289.177098,248.0822512,-88.29496244,5086.407789,0.657285145,0.332779002,0.077480519,0.12015269,0.037644919,0.072624103,0.016467804,0.020545951,0.025353918,0.014607031,0.028479646,0.016411009,0.010626502,0.028387799,0.004707226,0.016488813,0.005535946,0.008122992,0.004970856,0.016077928,0.001396059,0.008402811,0.005886457,0.005772384,0.004397238,0.00314677,0.000715031,0.00366446,0.006426252,0.000838901,0.000576092,,,,,,,,,,,,,,,,
144,7,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,25652,52080,1378,780,1192,500,1287.407726,671.6789334,7.161461496,34658,0.708956235,180.7239353,1,0.492549923,0.139636302,226.8443695,281.9964539,65.60487787,20.26091332,16.2788206,176.6728779,159.9825537,15.80941999,1519.379905,0.740146575,0.410164446,0.093683595,0.168933471,0.048408827,0.041853064,0.00952771,0.030879989,0.029466419,0.00204569,0.017550884,0.009914654,0.010559973,0.009852304,0.02040724,0.002508826,0.006362392,0.006948316,0.00766816,0.012151646,0.008097405,0.004931668,0.011423804,0.004077212,0.004380998,0.006201915,0.003744123,0.005370331,0.006744384,0.004805284,0.004952784,,,,,,,,,,,,,,,,
144,8,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,18231,31320,815,778,635,604,724.7977072,682.488728,7.964477587,22398,0.220688225,152.3562606,1,0.582088123,0.125557513,158.8942747,180.8784122,56.30275304,17.57232513,14.4222051,165.891029,154.9766417,-62.99327279,1350.793073,0.813956603,0.631383214,0.024936011,0.206423757,0.00584446,0.005058335,0.037969645,0.040061965,0.004479897,0.009282355,0.008540672,0.017915601,0.008495646,0.023496523,0.007131399,0.006313731,0.011373226,0.002741783,0.011289231,0.010884986,0.006319541,0.01380121,0.003277472,0.006234705,0.004127832,0.002885065,0.001112281,0.002897488,0.000985708,0.005223474,0.003853012,,,,,,,,,,,,,,,,
144,9,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,23740,47946,1640,807,1378,624,1514.485762,726.35,5.869437974,29996,0.656119569,173.8582951,1,0.495140366,0.170374064,209.7367615,262.7184805,64.88451279,20.99205885,17.94427191,167.9957101,158.2793045,87.12787874,1323.255013,0.791438859,0.436191653,0.093929125,0.17846628,0.013553827,0.062062808,0.006862351,0.007316775,0.020755524,0.018976738,0.006279334,0.004675849,0.008434058,0.007367898,0.025194472,0.017399395,0.003469053,0.011631478,0.001188201,0.009701256,0.003071519,0.007973474,0.007344782,0.00561801,0.004073322,0.004497388,0.00444498,0.00614967,0.003849973,0.007569342,0.003363049,,,,,,,,,,,,,,,,
144,10,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,16555,35757,1629,914,1368,777,1493.256358,832.4169133,13.81081134,23123,0.892014142,145.184299,1,0.462986268,0.072407042,233.74657,262.2136533,48.3011387,14.18776942,11,120.6186013,105.6552003,76.20934365,1695.036759,0.715953812,0.306499582,0.030922891,0.153689067,0.045403469,0.040052881,0.012573675,0.051154089,0.034217661,0.021209608,0.022762607,0.00528819,0.007447318,0.011528667,0.01187,0.019280251,0.012146264,0.008722893,0.002564698,0.003840464,0.004404483,0.003275258,0.004311292,0.010706657,0.012932823,0.006742178,0.00918712,0.003824304,0.002604863,0.001294602,0.003069989,,,,,,,,,,,,,,,,
144,11,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,68671,149292,377,1321,0,925,174.7389728,1111.328596,14.04730043,88515,0.87093401,295.6934777,1,0.459977762,0.071188055,435.0960831,453.2637201,97.5807358,30.10804208,25.49509757,246.3594145,213.8062109,-42.7962512,3481.673591,0.775812009,0.425200355,0.035389693,0.176323086,0.072489779,0.0314644,0.005912019,0.036513746,0.040453751,0.031264827,0.011864132,0.003941903,0.003497841,0.003061818,0.004780062,0.025265579,0.012775013,0.009525951,0.005853552,0.003724599,0.003663688,0.015150114,0.001006867,0.002994927,0.012553651,0.003823603,0.011981116,0.00756891,0.001020012,0.005422253,0.002909467,,,,,,,,,,,,,,,,
144,12,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,112873,224146,546,1467,80,986,335.2579093,1273.554579,13.6150055,143132,0.63031918,379.0967781,1,0.503569102,0.073448373,454.8265855,500.1459787,142.1442929,44.68405823,37.48332963,378.4469786,353.0982948,-33.84963945,4394.494008,0.788593746,0.535224333,0.083213011,0.178915483,0.035539629,0.043390653,0.029546247,0.012826279,0.038759996,0.012865109,0.013896904,0.016815072,0.009381977,0.000921798,0.017942501,0.007616107,0.006695904,0.012512884,0.002068674,0.014549717,0.004117923,0.008835953,0.008202634,0.004438034,0.010156121,0.004294716,0.009685646,0.006116213,0.004675421,0.007437015,0.00296592,,,,,,,,,,,,,,,,
144,13,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,63254,139460,2005,1599,1625,1232,1813.852041,1414.60363,16.64910193,89736,0.663577944,283.7912863,1,0.453563746,0.0600633,349.8547595,395.7739254,89.27485648,24.16527363,18.38477631,297.1596123,261.7288482,45.91600399,3637.846209,0.704889899,0.514166475,0.024472415,0.19851833,0.044367218,0.013362008,0.014837655,0.003336927,0.028036536,0.010836047,0.004208688,0.019503039,0.007135128,0.019710832,0.008490257,0.00837491,0.00987164,0.004045353,0.006861806,0.005440958,0.007597303,0.000435784,0.00833749,0.004320284,0.011046512,0.002168374,0.002541835,0.006281187,0.003241966,0.008094076,0.004845609,,,,,,,,,,,,,,,,
144,14,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,78400,193113,1704,1709,1317,1210,1513.427296,1479.512066,38.83320308,121238,0.829021377,315.9461668,1,0.405979918,0.025751159,463.6087665,526.0513283,93.40770846,24.02683949,17,307.2169404,259.2578636,-29.83679499,6185.354144,0.646661938,0.360719764,0.049546938,0.163217741,0.049604239,0.032955781,0.020097475,0.045428977,0.029484112,0.017517696,0.003437416,0.017005017,0.010881033,0.011698676,0.005096073,0.011871646,0.007779177,0.008308957,0.004574696,0.011185716,0.006624623,0.007183266,0.004369505,0.008757568,0.004536388,0.004080279,0.003149564,0.00579963,0.004494378,0.006078148,0.004104339,,,,,,,,,,,,,,,,
144,15,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,59970,130526,1804,1882,1430,1533,1629.662231,1680.427997,15.47705167,84364,0.744403234,276.3262121,1,0.459448692,0.064611789,358.2230248,398.151981,92.76313923,24.63533535,18.78829423,275.54814,239.1963872,-52.35442896,3415.199456,0.710848229,0.461920747,0.017126961,0.201414781,0.049725119,0.015271082,0.013128471,0.018011526,0.031882938,0.011781432,0.008749952,0.008298775,0.012267047,0.019184848,0.006814175,0.011170334,0.000811637,0.002199327,0.00985457,0.011107134,0.009292611,0.005812525,0.010513194,0.004586206,0.007616933,0.001145457,0.007997682,0.004502962,0.013738979,0.009551982,0.003206167,,,,,,,,,,,,,,,,
144,16,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,22516,44019,1907,1873,1706,1654,1811.701324,1770.240362,9.497955864,30600,0.396846158,169.3170446,1,0.511506395,0.105285812,182.4723155,218.1857007,69.05070601,20.33781836,16.1245155,178.9676277,167.4886265,-2.442332303,1639.327127,0.735816993,0.559548433,0.093602456,0.193257711,0.004498091,0.031158547,0.008880508,0.014940007,0.01239843,0.005514678,0.029329929,0.004094896,0.009865464,0.00601382,0.013187608,0.009349442,0.003761292,0.007554814,0.008378407,0.009427695,0.001507975,0.001295153,0.004376545,0.006173105,0.005631699,0.003011867,0.007081554,0.005487975,0.000957305,0.00425377,0.003709543,,,,,,,,,,,,,,,,
144,17,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,19168,31772,841,1942,653,1773,739.982523,1857.580342,6.910417536,23754,0.511729596,156.2224555,1,0.603298502,0.144709056,173.000086,189.5521037,63.63961031,19.57850152,16.2788206,163.2924517,148.6324297,-84.24777865,1290.165656,0.806937779,0.679072789,0.051805454,0.179716272,0.038547539,0.006726121,0.02070951,0.036199686,0.010865355,0.007258217,0.019654883,0.009204745,0.008316765,0.010763604,0.013086332,0.011590231,0.004726857,0.009979003,0.007238148,0.007465408,0.003105698,0.004141837,0.007689797,0.005633724,0.01066056,0.003281467,0.006532012,0.004587873,0.007063679,0.001839852,0.005478523,,,,,,,,,,,,,,,,
144,18,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,13549,23986,1718,1957,1584,1778,1648.203484,1872.262307,4.480084064,16289,0.62649067,131.3435289,1,0.564871175,0.223210097,153.3764413,179.6106901,54.20332093,16.74067111,13.45362405,127.3369599,119.5460339,17.70551967,873.3767671,0.831788323,0.529369805,0.092176008,0.190209882,0.039130634,0.03438902,0.010017564,0.004645742,0.008351383,0.014397229,0.025287494,0.005017084,0.004732053,0.011048169,0.02076935,0.009353547,0.009966048,0.014590027,0.004573908,0.00509814,0.004419826,0.006836238,0.003083508,0.004240176,0.0106191,0.007166013,0.001991694,0.006406752,0.007927689,0.004458763,0.00153598,,,,,,,,,,,,,,,,
144,19,Mcf7,nan,0,0,21,nan,6,6,0,0,20240515,21233,40863,976,2048,719,1889,873.0445062,1972.675552,10.05470967,28645,0.772416393,164.4223077,1,0.519614321,0.09945588,217.1227352,268.4119968,57.14017851,16.92873633,13.41640786,158,137.8982225,65.8203681,1637.930158,0.741246291,0.374926128,0.094404061,0.155387327,0.041319139,0.060394785,0.02140236,0.030785379,0.010407514,0.014104959,0.011236509,0.013930504,0.005973072,0.007657188,0.017261858,0.006238604,0.007343689,0.011446999,0.003806028,0.004989633,0.003023206,0.000644331,0.011703097,0.002569768,0.007310712,0.006731813,0.009624424,0.002384076,0.001239235,0.0041188,0.003162841,,,,,,,,,,,,,,,,
145,1,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,25123,65754,1376,281,1142,0,1253.577558,160.1578235,8.050423956,40167,0.837919475,178.8507676,1,0.382075615,0.124217061,263.2550555,300.2698786,50.15974482,17.25689083,14.86606875,180.666186,143.6829966,42.79665989,1594.226622,0.625463689,0.354779143,0.071180515,0.149248187,0.033588542,0.062007808,0.023322243,0.01322579,0.030318048,0.015915809,0.020373459,0.022269332,0.009642002,0.007362387,0.014119092,0.015895471,0.010016004,0.005909178,0.005281095,0.012982333,0.001511255,0.002092053,0.007719467,0.005507956,0.007673598,0.009003178,0.003314496,0.002650824,0.009053535,0.000340006,0.00302719,,,,,,,,,,,,,,,,
145,2,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,61592,153384,1178,596,914,15,1075.67814,275.824409,31.14766679,112126,0.934960273,280.0381582,1,0.401554269,0.032105133,557.9980501,584.3295303,84.53401682,20.89338044,13.89244399,242.2448936,197.9511658,6.312218484,4909.981382,0.549310597,0.22967766,0.023169615,0.107101681,0.047830594,0.037609298,0.003959693,0.036546984,0.044581738,0.015989632,0.017147148,0.007616217,0.006213319,0.020262793,0.020269091,0.016676946,0.007740134,0.009564735,0.008396576,0.003830957,0.003985521,0.009444541,0.011852932,0.009857091,0.006048327,0.005181589,0.003958904,0.008433084,0.001519222,0.005484731,0.001969986,,,,,,,,,,,,,,,,
145,3,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,22939,40018,1517,344,1330,130,1412.487249,237.2885479,13.54302163,31566,0.63719457,170.9000934,1,0.573217052,0.073838766,206.9547938,241.0331927,57.98275606,16.43200817,12.80624847,179.2436474,159.5006758,-31.994838,1975.831745,0.726699614,0.502725475,0.056542098,0.19462623,0.031664351,0.028143819,0.014118957,0.004899854,0.015434965,0.021759164,0.013357651,0.008992762,0.005001695,0.01053361,0.012417254,0.020834276,0.013731492,0.012337609,0.007583843,0.010245031,0.006413431,0.002331441,0.004176418,0.002848596,0.016280088,0.005308996,0.002558618,0.001708196,0.003381599,0.009392683,0.002265152,,,,,,,,,,,,,,,,
145,4,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,70964,135412,1078,498,729,110,895.0700214,306.908672,14.5756937,88914,0.718298888,300.5897055,1,0.524059906,0.068607369,376.9167688,416.2499249,108.9770618,32.29441043,26.2488095,287.0231713,262.2340575,38.18165848,3605.276621,0.798119531,0.508849867,0.094647641,0.171548089,0.061023869,0.033712773,0.015046284,0.004319064,0.032826376,0.005170078,0.01576487,0.01727789,0.01099668,0.000107467,0.021741946,0.014819532,0.002461649,0.008286283,0.011443631,0.008168615,0.005002275,0.003824471,0.008377998,0.008107372,0.003499733,0.002019781,0.006469409,0.00364271,0.00507627,0.002665932,0.003102193,,,,,,,,,,,,,,,,
145,5,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,28534,60280,1359,464,1139,190,1243.459592,315.786991,11.83017642,40322,0.738147987,190.6059211,1,0.473357664,0.084529593,246.0519427,291.0841803,55.14526272,18.79799044,16.1245155,194.4796668,165.9961944,34.69371916,2059.595201,0.70765339,0.428145719,0.061309816,0.188378767,0.033420379,0.04445257,0.023340631,0.0172549,0.022873805,0.008198411,0.009108685,0.025613878,0.005028791,0.015705084,0.009888029,0.012848584,0.006746969,0.011403335,0.010556293,0.010536167,0.003010557,0.005683129,0.007511041,0.011361717,0.006191588,0.006472519,0.002093704,0.012109545,0.006248435,0.002312758,0.002083812,,,,,,,,,,,,,,,,
145,6,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,47181,76845,528,733,293,406,413.062504,564.4000763,12.81519407,57645,0.750602879,245.0973581,1,0.613976186,0.078032373,311.5281141,328.5254937,82.61961026,25.86315538,21.47091055,226.8824025,205.8433223,-3.179431154,2756.456203,0.81847515,0.555785503,0.01623761,0.196380507,0.070268605,0.022446538,0.013496469,0.00817492,0.027621604,0.019931373,0.003881813,0.014108275,0.0013924,0.014910224,0.023983824,0.007114997,0.007411632,0.013595314,0.006621871,0.000729744,0.002908019,0.002387486,0.005526261,0.009692327,0.003629178,0.002808119,0.004815712,0.002056354,0.004741096,0.004077934,0.002058215,,,,,,,,,,,,,,,,
145,7,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,45021,83570,337,687,63,382,189.6691544,557.888341,17.36659256,61684,0.645744138,239.4212136,1,0.538722029,0.05758182,288.8283777,359.1726604,91.24143795,26.39076297,20.88061302,249.1960362,220.5360248,45.87328551,3134.511073,0.729865119,0.441547503,0.089692047,0.180550431,0.019671232,0.05132529,0.010103126,0.019928529,0.018768837,0.021373835,0.00781898,0.013821439,0.007405842,0.001491516,0.016967884,0.016947681,0.00477282,0.015039644,0.002551145,0.01128723,0.000722839,0.000620043,0.006825623,0.003986098,0.00511959,0.004198865,0.007403095,0.00950165,0.008520275,0.002805459,0.001101456,,,,,,,,,,,,,,,,
145,8,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,43193,91104,1517,630,1205,338,1368.427685,513.5190193,15.58165536,59335,0.367451985,234.5102037,1,0.474106516,0.064178034,264.6015869,316.0015823,83.48652586,24.65444093,19.6468827,264.636101,246.0907195,13.89428467,2908.160785,0.727951462,0.504284706,0.031838754,0.19838888,0.012626278,0.02528383,0.044492882,0.008612036,0.018815786,0.008761067,0.009359575,0.032889276,0.010608752,0.012690107,0.007740774,0.005592004,0.009597243,0.017365427,0.007602257,0.012364534,0.007196554,0.006408127,0.006862315,0.007632137,0.008795933,0.006649801,0.003623935,0.007244473,0.008566849,0.007713746,0.002655679,,,,,,,,,,,,,,,,
145,9,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,67291,151202,1537,1032,1191,595,1321.715148,761.9153081,10.05353501,97222,0.815529487,292.7072978,1,0.44504041,0.099467501,431.6606836,509.030451,106.0424443,31.01175821,24.69817807,289.7002495,249.8087381,-24.36587434,2915.69989,0.692137582,0.330658411,0.103835092,0.106736455,0.019198276,0.080885229,0.016334252,0.016898471,0.013546591,0.022213263,0.020983777,0.015385061,0.00808406,0.010496454,0.00680243,0.015571221,0.008548224,0.004278004,0.017290499,0.009438222,0.004196728,0.005752748,0.006344506,0.007530674,0.008692389,0.007387208,0.007898758,0.010119058,0.00653561,0.005214579,0.003442945,,,,,,,,,,,,,,,,
145,10,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,88865,201708,1693,1070,1262,602,1514.741034,835.0015417,19.9625169,116281,0.822173426,336.3724604,1,0.440562595,0.050093884,464.3970493,529.6612125,119.8832766,38.26787673,31.40063694,275.7641054,264.3520222,-35.2956784,4721.477811,0.764226314,0.403315138,0.096611232,0.151774405,0.053332149,0.062057767,0.020967011,0.019889383,0.023798985,0.014030636,0.018150689,0.015851865,0.002105637,0.009902602,0.012850475,0.007342637,0.009299101,0.007931146,0.002873655,0.002802084,0.000613936,0.003507416,0.00932682,0.013066086,0.009088318,0.005019479,0.007878233,0.006410685,0.003769523,0.002105559,0.001428743,,,,,,,,,,,,,,,,
145,11,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,38277,72297,983,1386,722,1109,833.300546,1237.205528,8.645225562,46019,0.685140181,220.7618401,1,0.529441056,0.115670782,269.6314014,292.7729496,83.15046602,26.96350354,23.08679276,205.1982871,196.4025429,-45.34464029,2039.210424,0.83176514,0.544209237,0.097018673,0.171512294,0.03460649,0.054063931,0.021914565,0.023606649,0.035780876,0.016584092,0.013066663,0.011961873,0.010641185,0.006435882,0.01223985,0.014473198,0.004594345,0.012235393,0.006310015,0.010156407,0.006602666,0.016714306,0.006293325,0.004017459,0.002811429,0.003390529,0.001969347,0.007815083,0.006628052,0.008683699,0.00554578,,,,,,,,,,,,,,,,
145,12,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,68508,123057,1743,1362,1380,1023,1560.809351,1217.228367,17.80657986,93074,0.460592927,295.3423348,1,0.556717619,0.056159016,333.1213478,383.0469945,105.5367235,29.71009091,22.82542442,329.924711,295.6823355,74.42547341,3915.307104,0.73605948,0.573077266,0.034211252,0.195500039,0.020180835,0.028288494,0.013343297,0.023632817,0.02000702,0.013420258,0.003544486,0.014468123,0.000789811,0.01288359,0.004313011,0.010227887,0.002758419,0.017111076,0.018589919,0.009388605,0.012330277,0.010887734,0.001363064,0.01323234,0.000419731,0.007634042,0.001875395,0.002840117,0.010149196,0.011762635,0.003171905,,,,,,,,,,,,,,,,
145,13,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,34773,69471,1053,1478,774,1229,915.0815288,1362.617347,5.086808925,40119,0.802632966,210.4147302,1,0.500539794,0.1965869,279.5340141,302.2482423,77.79460136,26.19346843,22.627417,170.1711431,166.7345581,-56.1929883,1490.90072,0.866746429,0.484180788,0.049623183,0.193567082,0.063186959,0.032892547,0.016474958,0.010646469,0.045758394,0.011337148,0.00541962,0.010542175,0.007890966,0.007259299,0.010697434,0.013631823,0.011990483,0.012312132,0.012430836,0.010297243,0.004242548,0.005863944,0.010334713,0.001061752,0.011284943,0.004357314,0.010549735,0.007532056,0.003383954,0.008110213,0.00347244,,,,,,,,,,,,,,,,
145,14,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,80401,141040,1846,1619,1416,1291,1636.720812,1451.043693,17.78940018,101097,0.71337596,319.9527037,1,0.57005814,0.05621325,396.4668059,437.7487864,109.5901455,33.13682421,26.47640459,307.099117,277.836611,84.94158786,4239.516303,0.795285716,0.533958458,0.07934689,0.183996753,0.044603368,0.042605823,0.025807439,0.009673383,0.02950718,0.011026702,0.014096776,0.016681781,0.00578104,0.004746722,0.018201578,0.00508584,0.008708962,0.010900116,0.012291443,0.001035082,0.001583603,0.006059265,0.002565231,0.004954596,0.007758354,0.005564422,0.00383546,0.006174889,0.004496871,0.00426105,0.002873242,,,,,,,,,,,,,,,,
145,15,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,29025,55062,1442,1558,1176,1351,1314.401344,1452.079104,24.28498304,43158,0.608437052,192.2388561,1,0.52713305,0.04117771,229.8424866,275.9492707,60.7289058,16.71233673,12.20655562,191.3107144,182.4034889,72.23881101,2976.185171,0.672528847,0.471176501,0.06707182,0.193496445,0.023554017,0.034033255,0.010935412,0.009981762,0.016566937,0.009635083,0.017010514,0.010379132,0.009044832,0.005477125,0.005267855,0.014117196,0.005405015,0.015910755,0.006909736,0.010603581,0.004035584,0.001024337,0.008528502,0.009017997,0.007705526,0.00191836,0.002687448,0.004284888,0.005801673,0.009385546,0.00407265,,,,,,,,,,,,,,,,
145,16,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,44649,79170,1109,1646,819,1373,977.5894197,1510.545477,8.855374986,54595,0.650832701,238.4300158,1,0.563963623,0.112925766,283.6605075,303.3825967,83.43860018,28.79496312,25,220.8050133,215.3610643,-69.94297107,2229.021607,0.817822145,0.591406576,0.037969245,0.19634032,0.049992999,0.028346439,0.023335197,0.028199303,0.035671722,0.01168439,0.00710225,0.018418544,0.014009422,0.011102545,0.007020847,0.008746476,0.011456102,0.014938886,0.004304692,0.006526588,0.001348727,0.010630493,0.009230618,0.003376984,0.01467361,0.000995926,0.000903535,0.002974909,0.011420398,0.002561885,0.008116996,,,,,,,,,,,,,,,,
145,17,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,26815,49419,707,1842,536,1553,623.7980981,1683.413798,8.804839522,36928,0.820730526,184.7753187,1,0.542605071,0.113573904,260.3574778,302.3243292,66.84309987,21.24385439,17.20465053,167.9123405,148.7462633,2.50956199,1722.481456,0.726142764,0.373516104,0.053872081,0.174302857,0.047137185,0.054762679,0.005568486,0.034056636,0.032704581,0.01761854,0.017292223,0.009646347,0.005165881,0.003181738,0.014759422,0.014735981,0.008228314,0.010403608,0.007868581,0.00128746,0.004305093,0.003916897,0.011118819,0.008856363,0.008923387,0.00437455,0.011494498,0.008847959,0.004416612,0.004432986,0.002904411,,,,,,,,,,,,,,,,
145,18,Mcf7,nan,0,0,22,nan,6,6,0,0,20240515,65201,112056,1450,1881,1128,1533,1298.735127,1715.616632,18.15957526,84406,0.567455585,288.1258259,1,0.581860855,0.055067367,331.6952143,359.1684841,95.70788891,27.55445939,21.58703314,307.4530879,273.1191686,-9.823160689,3857.313201,0.772468782,0.641346177,0.036955386,0.179729767,0.04405613,0.014927197,0.034571563,0.031550095,0.021663184,0.014126353,0.012213725,0.021709771,0.005887873,0.003513485,0.010383092,0.010065289,0.004723299,0.012210506,0.002752985,0.011347735,0.003520312,0.002147354,0.005367801,0.003342613,0.009549664,0.005131886,0.004543691,0.002416307,0.009493406,0.004845173,0.002799437,,,,,,,,,,,,,,,,
146,1,Mcf7,nan,0,0,2,nan,6,6,0,0,20240515,50619,75051,1998,737,1729,458,1870.572611,596.4397361,9.311243778,58907,0.648010756,253.8702671,1,0.674461366,0.107397038,294.4399507,334.0733452,97.01546269,32.44397159,27.45906044,245.4752574,224.2546482,37.20157598,2433.691701,0.859303648,0.577484096,0.041926795,0.216991396,0.048388312,0.011853852,0.005850511,0.022987072,0.021624806,0.01354104,0.018045261,0.012440363,0.001758176,0.029525827,0.018593744,0.006324561,0.007217766,0.005020753,0.006793908,0.004910861,0.00237989,0.004752939,0.006205248,0.007274448,0.005086164,0.00300886,0.007282176,0.006654014,0.004110533,0.004274401,0.002289296,,,,,,,,,,,,,,,,
146,2,Mcf7,nan,0,0,2,nan,6,6,0,0,20240515,62137,110716,1980,973,1624,662,1790.043308,809.9494182,12.00684856,76675,0.456183077,281.2743955,1,0.561228729,0.083285801,306.4344372,360.0347205,110.8016245,33.63773346,27.16615541,296.6650819,272.6916996,-88.95708889,3061.925287,0.810394522,0.593964647,0.071709701,0.201502514,0.024610607,0.01945995,0.015479234,0.023429498,0.014376195,0.012889009,0.026406485,0.015521172,0.005655386,0.017028073,0.014631155,0.013667833,0.010332707,0.006576337,0.006437896,0.004976963,0.004246898,0.001638794,0.009156241,0.005775232,0.009851059,0.002069769,0.008009483,0.003873585,0.003729293,0.004692001,0.006541476,,,,,,,,,,,,,,,,
146,3,Mcf7,nan,0,0,2,nan,6,6,0,0,20240515,29210,41814,1188,1020,981,818,1084.181821,918.0408764,7.484161591,33931,0.321855908,192.8505305,1,0.698569857,0.133615501,199.9399556,223.1636171,78.91767863,25.18555167,21.37755833,198.3956514,189.3008834,-56.12584323,1657.45707,0.860864696,0.746456144,0.041021518,0.174052445,0.016701085,0.007917733,0.011446241,0.074128722,0.000913448,0.011978885,0.01304398,0.011537728,0.00747279,0.008896464,0.004836065,0.007621029,0.005398226,0.012079318,0.005290436,0.003168176,0.002885391,0.012881162,0.002034076,0.004889592,0.00665557,0.004546074,0.002327205,0.005405149,0.005847361,0.004863383,0.000692335,,,,,,,,,,,,,,,,
146,4,Mcf7,nan,0,0,2,nan,6,6,0,0,20240515,54730,108332,910,1352,618,981,763.3655582,1124.1518,22.42066182,76115,0.680524068,263.9780299,1,0.505206218,0.044601716,334.392814,383.6482764,103.247276,30.50554777,23.34523506,269.7422844,245.0182183,-20.1153348,3926.82792,0.719043553,0.473444487,0.107471619,0.148258651,0.055842653,0.055688048,0.00964171,0.000390181,0.017202015,0.01695586,0.007671712,0.021299873,0.0058776,0.017467493,0.028791323,0.013961355,0.00823098,0.003674628,0.009058236,0.011970554,0.003258719,0.003512654,0.011334245,0.003641719,0.005600339,0.004049571,0.003657166,0.009070786,0.008247813,0.006327956,0.001837473,,,,,,,,,,,,,,,,
